# Start logging at 2022-02-20 10:08:05 Tokyo Standard Time
[10:08:05] ktrZetto is live!
[10:08:05] 2022年2月20日
[14:25:58]  cosmicmikan: im fucking with you its ok
[14:26:08]  cosmicmikan: i just wanted to see you struggle
[14:26:46]  cosmicmikan: PogChamp
[14:26:52]  cosmicmikan: I COULDNT BE HAPPIER
[14:27:32]  cosmicmikan: i will neither confirm nor deny that statement
[14:27:52]  cosmicmikan: bro i just throw the ingredients in
[14:27:53]  saltychildofthesea: yeast makes bread poof up
[14:29:05]  saltychildofthesea: yup like some flatbreads
[14:29:11]  saltychildofthesea: don't need yeast
[14:29:20]  cosmicmikan: but yeah we make a bunch and freeze them for late r
[14:31:00]  cosmicmikan: ktrzetNOOO
[14:31:50]  darkphoeen1x: uhh it's not 6:31 am yes yes
[14:31:55]  darkphoeen1x: xD
[14:31:57]  cosmicmikan: no pizza
[14:32:08]  cosmicmikan: WHAT
[14:32:19]  cosmicmikan: salty you good bro
[14:32:56]  saltychildofthesea: im fine just sleep deprived HYPERS
[14:32:59]  cosmicmikan: oooh interesting
[14:33:48]  darkphoeen1x: ^^
[14:35:02]  saltychildofthesea: probably just gonna sleep later today and finish the report later this week
[14:36:06]  303devilfish: NOTED
[14:37:34]  saltychildofthesea: irritability to major sensory stimuli, major mood swings, increased sense of dread, heightened feelings of drepression etc
[14:37:53]  saltychildofthesea: the general stuff HYPERS
[14:39:04]  saltychildofthesea: def gonna get an A for this Prayge
[14:39:54]  darkphoeen1x: Soon lvl 86 with drk but i'm going to sleep bc i play later with a friend a lalafell
[14:40:26]  darkphoeen1x: dark knight
[14:40:46]  saltychildofthesea: nini phoenix widepeepoHappy
[14:40:54]  chef_zack: the dark knight POGGERS
[14:41:06]  saltychildofthesea: will he rise? POGGERS
[14:42:30]  robertzarmy: ZETTO?
[14:43:08]  robertzarmy: yes I am trying to read japanese and am very confused. and was wondering if you could provide assistance.
[14:43:41]  robertzarmy: I don't need a fuckin translation
[14:43:52]  robertzarmy: there's one word in the sentence I can't find the meaning for anywhere
[14:44:10]  chef_zack: OMEGALUL
[14:44:57]  robertzarmy: おねーちゃんが手えふつた！とーちゃんもふれ！
[14:45:01]  robertzarmy: i am reading a book for babies.
[14:45:25]  robertzarmy: what the FUCK is ふつた and ふれ
[14:46:54]  robertzarmy: bro i literally look up wave for verbs and this doesnt pop up
[14:46:57]  robertzarmy: dumb ass dictionary
[14:47:25]  chef_zack: rob try deepL
[14:47:38]  chef_zack: see if it pops up in there
[14:48:31]  robertzarmy: oh balls man its ふった
[14:48:34]  robertzarmy: so hard to tell
[14:49:12]  robertzarmy: ok thank you i was assuming it was big tu and i couldnt find SHIT
[14:49:12]  chef_zack: abrupt?
[14:51:19]  robertzarmy: ok I'll be back in 5 minutes with more
[14:51:37]  robertzarmy: you wouldn't charge a vip.
[14:51:41]  cosmicmikan: yea dont do shit for free
[14:51:43]  robertzarmy: that would be fucked uo.
[14:51:45]  cosmicmikan: look out for yourself.
[14:52:09]  robertzarmy: that's not cheesing it
[14:52:12]  robertzarmy: that's legitimate
[14:52:37]  chef_zack: its more of a favour
[14:52:51]  robertzarmy: I'm trying to learn and you're a good resource
[14:52:58]  robertzarmy: you literally helped me with 1 verb man
[14:53:11]  chef_zack: spend your points
[14:53:19]  saltychildofthesea: hey ktr can you translate this resignation paper from the edo period?
[14:54:02]  saltychildofthesea: OMEGALUL NO WAT
[14:54:08]  saltychildofthesea: WAY*
[14:54:21]  cosmicmikan: LUL
[14:54:32]  chef_zack: OMEGALUL
[14:54:33]  cosmicmikan: REALLY
[14:54:35]  chef_zack: no way
[14:54:37]  saltychildofthesea: WTF OMEGALUL
[14:54:53]  chef_zack: "ill pay you in exposure"
[14:55:04]  saltychildofthesea: ill pay you in bits
[14:55:19]  saltychildofthesea: 5 million bits to be exact
[14:56:42]  saltychildofthesea: some people are just Pepega
[14:56:50]  cosmicmikan: people are stupid
[14:58:17]  cosmicmikan: ktrzetYay
[14:59:38]  robertzarmy: salty is making fun of me.
[14:59:43]  robertzarmy: please ban him.
[15:00:03]  cosmicmikan: good job salty
[15:00:07]  cosmicmikan: proud of you
[15:00:18]  saltychildofthesea: Prayge
[15:00:30]  saltychildofthesea: thank you Prayge
[15:00:49]  robertzarmy: the disrespect in this group ...
[15:01:30]  saltychildofthesea: LUL
[15:01:31]  chef_zack: rob you're a pussy
[15:01:43]  cosmicmikan: LUL
[15:01:46]  saltychildofthesea: i ban people :)
[15:01:53]  robertzarmy: I don't listen to poor people Zack.
[15:01:57]  cosmicmikan: and remember if you DO want to ban, i gotchu fam
[15:01:58]  ledoeh: yeah you are you... uh.. uuuhhm.... ThIrStY PeRsOn
[15:02:36]  robertzarmy: this is probably not true
[15:02:51]  ledoeh: you said 1 liter?
[15:03:20]  saltychildofthesea: dude this star is so annoying
[15:03:30]  ledoeh: @saltychildofthesea amen
[15:04:09]  ledoeh: i drank like 1 litre gin tonight Kappa
[15:04:10]  robertzarmy: gg
[15:04:10]  saltychildofthesea: water is important
[15:05:59]  ledoeh: oh did you hear that a new all signs WR happened like 1-2 days ago
[15:06:06]  ledoeh: by 9 seconds
[15:07:33]  ledoeh: well i am happy for him,  its his first WR and he is playing mario a lot in general
[15:08:26]  ledoeh: failmanflo, he is also german
[15:10:10]  ledoeh: 31 star seems a lot of fun
[15:10:49]  ledoeh: but when speaking of all signs i think i would prefer it if they called  the 120 category "all stars"
[15:12:15]  303devilfish: nyannBlankies
[15:13:30]  303devilfish: YEP
[15:15:48]  robertzarmy: ay those gold were good tho haha
[15:18:06]  saltychildofthesea: running 0 star is pretty fun HYPERS
[15:18:28]  saltychildofthesea: not yet ppL
[15:18:54]  robertzarmy: gg
[15:20:03]  saltychildofthesea: schabo1Disgust
[15:20:27]  303devilfish: he forgot how to jump Sadge
[15:20:40]  saltychildofthesea: forgor 💀
[15:21:41]  saltychildofthesea: also sleep deprivation also causes a weakened sense of memory schabo1Pls
[15:22:50]  robertzarmy: Japan robert has returned once again.
[15:23:32]  robertzarmy: idk about 15
[15:23:37]  robertzarmy: that +45 looking kinda sus
[15:23:51]  saltychildofthesea: 2020Shhh
[15:25:29]  303devilfish: nyannPray
[15:25:37]  krystenxo: Prayge
[15:26:32]  saltychildofthesea: Prayge
[15:26:59]  kablaminator: did the prediction ever payout?
[15:27:08]  saltychildofthesea: not yet
[15:27:21]  kablaminator: oh sheet my bad
[15:28:22]  robertzarmy: I figured it out
[15:31:38]  cosmicmikan: watching anime with a friend gotta go!
[15:31:41]  cosmicmikan: have a good stream!
[15:32:01]  303devilfish: nyannAyaya
[15:32:33]  robertzarmy: that is probably the first time moving has not killed you ever
[15:34:20]  robertzarmy: green. u got this man.
[15:34:26]  saltychildofthesea: GOLD Pog
[15:34:47]  krystenxo: Prayge Prayge Prayge
[15:35:54]  robertzarmy: you wouldn't choke this
[15:36:25]  303devilfish: Cope
[15:36:36]  robertzarmy: ay good
[15:36:37]  robertzarmy: shit
[15:36:38]  saltychildofthesea: Pog Pog Pog
[15:36:48]  krystenxo: I TOLD YOU YOU WERE GONNA PB!!
[15:36:49]  krystenxo: GG DUDE
[15:36:54]  robertzarmy: I didn't bet today for a reason I guess
[15:37:08]  kablaminator: luuuwuW
[15:37:09]  303devilfish: Sadge i miss my channel points
[15:37:18] krystenxo is gifting 3 Tier 1 Subs to ktrZetto's community! They've gifted a total of 4 in the channel!
[15:37:19] krystenxo gifted a Tier 1 sub to underwaterspacebimbo!
[15:37:20] krystenxo gifted a Tier 1 sub to MaxiFyer!
[15:37:20] krystenxo gifted a Tier 1 sub to Chef_Zack!
[15:37:28]  saltychildofthesea: HYPERS WOOO
[15:37:29]  robertzarmy: SO UNLUCKY DUDE
[15:37:32]  krystenxo: <3
[15:37:35]  303devilfish: ktrzetD
[15:37:35]  robertzarmy: DODGED AGAIN
[15:38:01]  musicelliott: I saw it last sec! I was asleep for the rest lol good job! premierJam premierJam premierJam
[15:38:12]  andrewangus: Pog wtf gz
[15:38:28]  303devilfish: widepeepoHappy
[15:38:41]  ktrzetto: 11111111111111131131113111111131313131313111131111113164641131111111111111111111111
[15:38:43]  303devilfish: PepePls
[15:38:48]  ktrzetto: pepeD
[15:38:51]  ktrzetto: ktrzetD
[15:38:54]  krystenxo: pepeD
[15:39:04]  robertzarmy: ktrzetWorse
[15:39:04]  musicelliott: You’ll be under a minute in no time
[15:39:11]  krystenxo: sub hour soon!!!
[15:39:14]  saltychildofthesea: 12 resets damn
[15:39:19]  musicelliott: premierJam mikito5YY mikito5Y yoshimiClap sakura39Clap ktrzetD
[15:39:33]  303devilfish: chugs Pog
[15:39:37]  robertzarmy: looseb4AladinPog
[15:41:32]  303devilfish: no :)
[15:41:34]  ledoeh: gg
[15:42:05]  saltychildofthesea: already did HYPERS
[15:42:14]  ktrzetto: !raid1
[15:42:14]  nightbot: HungryPaimon JAPAN MAN RAID HungryPaimon JAPAN MAN RAID HungryPaimon JAPAN MAN RAID HungryPaimon JAPAN MAN RAID HungryPaimon JAPAN MAN RAID HungryPaimon JAPAN MAN RAID HungryPaimon JAPAN MAN RAID HungryPaimon JAPAN MAN RAID
[15:42:15]  ktrzetto: !raid2
[15:42:16]  nightbot: ktrzetAY JAPAN MAN RAID ktrzetAY JAPAN MAN RAID ktrzetAY JAPAN MAN RAID ktrzetAY JAPAN MAN RAID ktrzetAY JAPAN MAN RAID ktrzetAY JAPAN MAN RAID ktrzetAY JAPAN MAN RAID ktrzetAY JAPAN MAN RAID
[15:42:25]  303devilfish: ktrzetAY JAPAN MAN RAID ktrzetAY JAPAN MAN RAID ktrzetAY JAPAN MAN RAID ktrzetAY JAPAN MAN RAID ktrzetAY JAPAN MAN RAID ktrzetAY JAPAN MAN RAID ktrzetAY JAPAN MAN RAID ktrzetAY JAPAN MAN RAID
[15:42:28]  andrewangus: Nightbot: HungryPaimon JAPAN MAN RAID HungryPaimon JAPAN MAN RAID HungryPaimon JAPAN MAN RAID HungryPaimon JAPAN MAN RAID HungryPaimon JAPAN MAN RAID HungryPaimon JAPAN MAN RAID HungryPaimon JAPAN MAN RAID HungryPaimon JAPAN MAN RAID
[15:42:38]  andrewangus: no nightbot monkaS
[15:42:46] Now hosting UsaUsaChu.
[15:43:05] ktrZetto is now offline.
[17:40:40] usausachu has gone offline. Exiting host mode.
